Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
54,1639,112.0 078.0,19-4903NS-HY-067-1836-11200780-0300A-7,300,8.190000,34.23900,,26.65300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,8.190000,8.160000,34.23900,26.65000,143.4000,0.660000,,,,,,,,,,302,,,,,,,,
54,1640,112.0 078.0,19-4903NS-HY-067-1836-11200780-0361A-3,361,7.860000,34.25000,,26.71100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,361.0000,7.860000,7.820000,34.25000,26.71000,138.7000,0.740000,,,,,,,,,,363,,,,,,,,
54,1641,112.0 078.0,19-4903NS-HY-067-1836-11200780-0400A-7,400,7.520000,34.26100,,26.76900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,7.520000,7.480000,34.26100,26.76000,133.6000,0.800000,,,,,,,,,,402,,,,,,,,
54,1642,112.0 078.0,19-4903NS-HY-067-1836-11200780-0500A-7,500,6.630000,34.29400,,26.91900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,6.630000,6.580000,34.29400,26.91000,120.2000,0.920000,,,,,,,,,,503,,,,,,,,
54,1643,112.0 078.0,19-4903NS-HY-067-1836-11200780-0542A-3,542,6.240000,34.31000,,26.98300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,542.0000,6.240000,6.190000,34.31000,26.98000,114.3000,0.970000,,,,,,,,,,546,,,,,,,,
54,1644,112.0 078.0,19-4903NS-HY-067-1836-11200780-0600A-7,600,5.830000,34.33500,,27.05500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.830000,5.780000,34.33500,27.05000,107.8000,1.040000,,,,,,,,,,604,,,,,,,,
54,1645,112.0 078.0,19-4903NS-HY-067-1836-11200780-0700A-7,700,5.220000,34.37800,,27.16300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,5.220000,5.160000,34.37800,27.16000,98.00000,1.140000,,,,,,,,,,705,,,,,,,,
54,1646,112.0 078.0,19-4903NS-HY-067-1836-11200780-0800A-7,800,4.720000,34.41800,,27.25300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.720000,4.660000,34.41800,27.25000,89.90000,1.230000,,,,,,,,,,806,,,,,,,,
54,1647,112.0 078.0,19-4903NS-HY-067-1836-11200780-0804A-3,804,4.700000,34.42000,,27.25700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,804.0000,4.700000,4.640000,34.42000,27.25000,89.50000,1.240000,,,,,,,,,,810,,,,,,,,
54,1648,112.0 078.0,19-4903NS-HY-067-1836-11200780-0900A-7,900,4.390000,34.44000,,27.30700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.390000,4.320000,34.44000,27.30000,85.20000,1.320000,,,,,,,,,,907,,,,,,,,
54,1649,112.0 078.0,19-4903NS-HY-067-1836-11200780-1000A-7,1000,4.060000,34.46200,,27.36000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,4.060000,3.980000,34.46200,27.36000,80.50000,1.400000,,,,,,,,,,1008,,,,,,,,
54,1650,112.0 078.0,19-4903NS-HY-067-1836-11200780-1100A-7,1100,3.730000,34.48600,,27.41300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.730000,3.650000,34.48600,27.41000,75.60000,1.480000,,,,,,,,,,1109,,,,,,,,
54,1651,112.0 078.0,19-4903NS-HY-067-1836-11200780-1116A-3,1116,3.680000,34.49000,,27.42100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1116.000,3.680000,3.600000,34.49000,27.42000,74.80000,1.490000,,,,,,,,,,1125,,,,,,,,
55,1652,112.0 088.0,19-4903NS-HY-068-0030-11200880-0000B-3,0,15.30000,33.69000,,24.89700,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,15.30000,15.30000,33.69000,24.89000,304.6000,0.000000,,,,,,,,,,0,,,,,,,,
55,1653,112.0 088.0,19-4903NS-HY-068-0030-11200880-0009A-3,9,15.22000,33.69000,,24.91500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,15.22000,15.22000,33.69000,24.91000,303.1000,0.020000,,,,,,,,,,9,,,,,,,,
55,1654,112.0 088.0,19-4903NS-HY-068-0030-11200880-0010A-7,10,15.21000,33.69100,,24.91800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,15.21000,15.21000,33.69100,24.91000,302.9000,0.030000,,,,,,,,,,10,,,,,,,,
55,1655,112.0 088.0,19-4903NS-HY-068-0030-11200880-0020A-7,20,15.09000,33.69400,,24.94700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,15.09000,15.09000,33.69400,24.94000,300.4000,0.060000,,,,,,,,,,20,,,,,,,,
55,1657,112.0 088.0,19-4903NS-HY-068-0030-11200880-0030A-7,30,14.95000,33.68400,,24.97000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,14.95000,14.95000,33.68400,24.97000,298.5000,0.090000,,,,,,,,,,30,,,,,,,,
55,1658,112.0 088.0,19-4903NS-HY-068-0030-11200880-0047A-3,47,14.51000,33.64000,,25.03100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,47.00000,14.51000,14.50000,33.64000,25.03000,293.2000,0.140000,,,,,,,,,,47,,,,,,,,
55,1659,112.0 088.0,19-4903NS-HY-068-0030-11200880-0050A-7,50,14.34000,33.61600,,25.04900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,14.34000,14.33000,33.61600,25.04000,291.6000,0.150000,,,,,,,,,,50,,,,,,,,
55,1660,112.0 088.0,19-4903NS-HY-068-0030-11200880-0072A-3,72,12.87000,33.48000,,25.24400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,72.00000,12.87000,12.86000,33.48000,25.24000,273.5000,0.210000,,,,,,,,,,72,,,,,,,,
55,1661,112.0 088.0,19-4903NS-HY-068-0030-11200880-0075A-7,75,12.67000,33.48500,,25.28700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,12.67000,12.66000,33.48500,25.28000,269.5000,0.220000,,,,,,,,,,75,,,,,,,,
55,1662,112.0 088.0,19-4903NS-HY-068-0030-11200880-0098A-3,98,11.33000,33.60000,,25.62900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,98.00000,11.33000,11.32000,33.60000,25.62000,237.4000,0.270000,,,,,,,,,,98,,,,,,,,
55,1663,112.0 088.0,19-4903NS-HY-068-0030-11200880-0100A-7,100,11.26000,33.61000,,25.64900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,11.26000,11.25000,33.61000,25.64000,235.4000,0.280000,,,,,,,,,,100,,,,,,,,
55,1664,112.0 088.0,19-4903NS-HY-068-0030-11200880-0125A-7,125,10.57000,33.74800,,25.88000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,10.57000,10.56000,33.74800,25.88000,214.0000,0.330000,,,,,,,,,,126,,,,,,,,
55,1665,112.0 088.0,19-4903NS-HY-068-0030-11200880-0145A-3,145,10.33000,33.87000,,26.01700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,145.0000,10.33000,10.31000,33.87000,26.01000,201.4000,0.380000,,,,,,,,,,146,,,,,,,,
55,1666,112.0 088.0,19-4903NS-HY-068-0030-11200880-0150A-7,150,10.28000,33.91100,,26.05700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,10.28000,10.26000,33.91100,26.05000,197.6000,0.390000,,,,,,,,,,151,,,,,,,,
55,1667,112.0 088.0,19-4903NS-HY-068-0030-11200880-0192A-3,192,10.01000,34.23000,,26.35300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,192.0000,10.01000,9.990000,34.23000,26.35000,170.5000,0.460000,,,,,,,,,,193,,,,,,,,
55,1668,112.0 088.0,19-4903NS-HY-068-0030-11200880-0200A-7,200,9.910000,34.25400,,26.38900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,9.910000,9.890000,34.25400,26.38000,167.2000,0.480000,,,,,,,,,,201,,,,,,,,
55,1669,112.0 088.0,19-4903NS-HY-068-0030-11200880-0250A-7,250,9.230000,34.27700,,26.52000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,9.230000,9.200000,34.27700,26.52000,155.6000,0.560000,,,,,,,,,,251,,,,,,,,
55,1670,112.0 088.0,19-4903NS-HY-068-0030-11200880-0290A-3,290,8.640000,34.31000,,26.64000,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,290.0000,8.640000,8.610000,34.31000,26.64000,144.7000,0.620000,,,,,,,,,,292,,,,,,,,
55,1671,112.0 088.0,19-4903NS-HY-068-0030-11200880-0300A-7,300,8.530000,34.31500,,26.66100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,8.530000,8.500000,34.31500,26.66000,142.9000,0.630000,,,,,,,,,,302,,,,,,,,
55,1672,112.0 088.0,19-4903NS-HY-068-0030-11200880-0387A-3,387,7.720000,34.34000,,26.80300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,387.0000,7.720000,7.680000,34.34000,26.80000,130.5000,0.750000,,,,,,,,,,389,,,,,,,,
55,1673,112.0 088.0,19-4903NS-HY-068-0030-11200880-0400A-7,400,7.600000,34.34200,,26.82200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,7.600000,7.560000,34.34200,26.82000,128.8000,0.770000,,,,,,,,,,402,,,,,,,,
55,1674,112.0 088.0,19-4903NS-HY-068-0030-11200880-0500A-7,500,6.730000,34.35300,,26.95200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,6.730000,6.680000,34.35300,26.95000,117.2000,0.890000,,,,,,,,,,503,,,,,,,,
55,1675,112.0 088.0,19-4903NS-HY-068-0030-11200880-0582A-3,582,6.090000,34.36000,,27.04200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,582.0000,6.090000,6.040000,34.36000,27.04000,109.2000,0.980000,,,,,,,,,,586,,,,,,,,
55,1676,112.0 088.0,19-4903NS-HY-068-0030-11200880-0600A-7,600,5.970000,34.36400,,27.06100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.970000,5.920000,34.36400,27.06000,107.5000,1.000000,,,,,,,,,,604,,,,,,,,
55,1677,112.0 088.0,19-4903NS-HY-068-0030-11200880-0700A-7,700,5.380000,34.38700,,27.15200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,5.380000,5.320000,34.38700,27.15000,99.40000,1.110000,,,,,,,,,,705,,,,,,,,
55,1678,112.0 088.0,19-4903NS-HY-068-0030-11200880-0800A-7,800,4.880000,34.40800,,27.22700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.880000,4.810000,34.40800,27.22000,92.60000,1.200000,,,,,,,,,,806,,,,,,,,
55,1679,112.0 088.0,19-4903NS-HY-068-0030-11200880-0865A-3,865,4.610000,34.42000,,27.26700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,865.0000,4.610000,4.540000,34.42000,27.26000,89.00000,1.260000,,,,,,,,,,872,,,,,,,,
55,1680,112.0 088.0,19-4903NS-HY-068-0030-11200880-0900A-7,900,4.490000,34.41900,,27.28000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.490000,4.420000,34.41900,27.28000,88.00000,1.290000,,,,,,,,,,907,,,,,,,,
55,1681,112.0 088.0,19-4903NS-HY-068-0030-11200880-1000A-7,1000,4.150000,34.41700,,27.31500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,4.150000,4.070000,34.41700,27.31000,84.90000,1.380000,,,,,,,,,,1008,,,,,,,,
55,1682,112.0 088.0,19-4903NS-HY-068-0030-11200880-1100A-7,1100,3.810000,34.41800,,27.35100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.810000,3.730000,34.41800,27.35000,81.60000,1.460000,,,,,,,,,,1109,,,,,,,,
55,1683,112.0 088.0,19-4903NS-HY-068-0030-11200880-1199A-3,1199,3.480000,34.42000,,27.38500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1199.000,3.480000,3.390000,34.42000,27.38000,78.20000,1.540000,,,,,,,,,,1209,,,,,,,,
56,1684,112.0 098.0,19-4903NS-HY-068-0624-11200980-0000B-3,0,15.00000,33.64000,,24.92400,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,15.00000,15.00000,33.64000,24.92000,302.0000,0.000000,,,,,,,,,,0,,,,,,,,
56,1685,112.0 098.0,19-4903NS-HY-068-0624-11200980-0009A-3,9,15.05000,33.68000,,24.94500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,15.05000,15.05000,33.68000,24.94000,300.3000,0.020000,,,,,,,,,,9,,,,,,,,
56,1686,112.0 098.0,19-4903NS-HY-068-0624-11200980-0010A-7,10,15.05000,33.67900,,24.94400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,15.05000,15.05000,33.67900,24.94000,300.4000,0.030000,,,,,,,,,,10,,,,,,,,
56,1687,112.0 098.0,19-4903NS-HY-068-0624-11200980-0020A-7,20,15.02000,33.66700,,24.94100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,15.02000,15.02000,33.66700,24.94000,301.0000,0.060000,,,,,,,,,,20,,,,,,,,
56,1688,112.0 098.0,19-4903NS-HY-068-0624-11200980-0026A-3,26,15.01000,33.66000,,24.93800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,26.00000,15.01000,15.01000,33.66000,24.93000,301.5000,0.070000,,,,,,,,,,26,,,,,,,,
56,1689,112.0 098.0,19-4903NS-HY-068-0624-11200980-0030A-7,30,14.95000,33.62700,,24.92600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,14.95000,14.95000,33.62700,24.92000,302.7000,0.090000,,,,,,,,,,30,,,,,,,,
56,1690,112.0 098.0,19-4903NS-HY-068-0624-11200980-0049A-3,49,14.63000,33.49000,,24.89000,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49.00000,14.63000,14.62000,33.49000,24.89000,306.7000,0.140000,,,,,,,,,,49,,,,,,,,
56,1691,112.0 098.0,19-4903NS-HY-068-0624-11200980-0050A-7,50,14.63000,33.49600,,24.89500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,14.63000,14.62000,33.49600,24.89000,306.3000,0.150000,,,,,,,,,,50,,,,,,,,
56,1692,112.0 098.0,19-4903NS-HY-068-0624-11200980-0075A-3,75,14.40000,33.60000,,25.02400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,14.40000,14.39000,33.60000,25.02000,294.7000,0.220000,,,,,,,,,,75,,,,,,,,
56,1693,112.0 098.0,19-4903NS-HY-068-0624-11200980-0100A-3,100,13.23000,33.28000,,25.01800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,13.23000,13.22000,33.28000,25.01000,295.7000,0.300000,,,,,,,,,,100,,,,,,,,
56,1694,112.0 098.0,19-4903NS-HY-068-0624-11200980-0125A-7,125,11.75000,33.24900,,25.27900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,11.75000,11.73000,33.24900,25.27000,271.2000,0.370000,,,,,,,,,,126,,,,,,,,
56,1695,112.0 098.0,19-4903NS-HY-068-0624-11200980-0149A-3,149,10.51000,33.39000,,25.61100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,149.0000,10.51000,10.49000,33.39000,25.61000,239.9000,0.430000,,,,,,,,,,150,,,,,,,,
56,1696,112.0 098.0,19-4903NS-HY-068-0624-11200980-0150A-7,150,10.48000,33.39800,,25.62300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,10.48000,10.46000,33.39800,25.62000,238.9000,0.430000,,,,,,,,,,151,,,,,,,,
56,1697,112.0 098.0,19-4903NS-HY-068-0624-11200980-0198A-3,198,9.800000,33.82000,,26.06800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,198.0000,9.800000,9.780000,33.82000,26.06000,197.5000,0.540000,,,,,,,,,,199,,,,,,,,
56,1698,112.0 098.0,19-4903NS-HY-068-0624-11200980-0200A-7,200,9.780000,33.83200,,26.08100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,9.780000,9.760000,33.83200,26.08000,196.3000,0.540000,,,,,,,,,,201,,,,,,,,
56,1699,112.0 098.0,19-4903NS-HY-068-0624-11200980-0250A-7,250,9.200000,34.08000,,26.37000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,9.200000,9.170000,34.08000,26.37000,169.7000,0.630000,,,,,,,,,,251,,,,,,,,
56,1700,112.0 098.0,19-4903NS-HY-068-0624-11200980-0299A-3,299,8.700000,34.21000,,26.55200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,299.0000,8.700000,8.670000,34.21000,26.55000,153.2000,0.710000,,,,,,,,,,301,,,,,,,,
56,1701,112.0 098.0,19-4903NS-HY-068-0624-11200980-0300A-7,300,8.690000,34.21100,,26.55400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,8.690000,8.660000,34.21100,26.55000,153.0000,0.710000,,,,,,,,,,302,,,,,,,,
56,1702,112.0 098.0,19-4903NS-HY-068-0624-11200980-0400A-3,400,7.650000,34.32000,,26.79700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,7.650000,7.610000,34.32000,26.79000,131.1000,0.850000,,,,,,,,,,402,,,,,,,,
56,1703,112.0 098.0,19-4903NS-HY-068-0624-11200980-0500A-7,500,6.710000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,6.710000,,,,,,,,,,,,,,,504,,,,,,,,
56,1704,112.0 098.0,19-4903NS-HY-068-0624-11200980-0600A-7,600,5.900000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.900000,,,,,,,,,,,,,,,605,,,,,,,,
56,1705,112.0 098.0,19-4903NS-HY-068-0624-11200980-0602A-3,602,5.890000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,602.0000,5.890000,,,,,,,,,,,,,,,607,,,,,,,,
56,1706,112.0 098.0,19-4903NS-HY-068-0624-11200980-0700A-7,700,5.310000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,5.310000,,,,,,,,,,,,,,,706,,,,,,,,
56,1707,112.0 098.0,19-4903NS-HY-068-0624-11200980-0800A-7,800,4.830000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.830000,,,,,,,,,,,,,,,807,,,,,,,,
56,1708,112.0 098.0,19-4903NS-HY-068-0624-11200980-0892A-3,892,4.490000,34.31000,,27.19300,,,,3,2,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,892.0000,4.490000,,34.31000,,,,,,,,,,,,,900,,,,,,,,
56,1709,112.0 098.0,19-4903NS-HY-068-0624-11200980-0900A-7,900,4.470000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.470000,,,,,,,,,,,,,,,908,,,,,,,,
56,1710,112.0 098.0,19-4903NS-HY-068-0624-11200980-1000A-7,1000,4.180000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,4.180000,,,,,,,,,,,,,,,1009,,,,,,,,
56,1711,112.0 098.0,19-4903NS-HY-068-0624-11200980-1100A-7,1100,3.880000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.880000,,,,,,,,,,,,,,,1111,,,,,,,,
56,1712,112.0 098.0,19-4903NS-HY-068-0624-11200980-1200A-7,1200,3.590000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.000,3.590000,,,,,,,,,,,,,,,1212,,,,,,,,
56,1713,112.0 098.0,19-4903NS-HY-068-0624-11200980-1232A-3,1232,3.500000,34.33000,,27.31200,,,,3,2,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1232.000,3.500000,,34.33000,,,,,,,,,,,,,1244,,,,,,,,
57,1714,112.0 107.0,19-4903NS-HY-068-1242-11201070-0000B-3,0,15.20000,33.58000,,24.83400,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,15.20000,15.20000,33.58000,24.83000,310.5000,0.000000,,,,,,,,,,0,,,,,,,,
57,1715,112.0 107.0,19-4903NS-HY-068-1242-11201070-0009A-3,9,15.20000,33.78000,,24.98900,,,,3,2,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,15.20000,15.20000,33.78000,,,0.020000,,,,,,,,,,9,,,,,,,,
57,1716,112.0 107.0,19-4903NS-HY-068-1242-11201070-0010A-7,10,15.20000,33.58000,,24.83500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,15.20000,15.20000,33.58000,24.83000,310.8000,0.030000,,,,,,,,,,10,,,,,,,,
57,1717,112.0 107.0,19-4903NS-HY-068-1242-11201070-0020A-7,20,15.21000,33.58100,,24.83400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,15.21000,15.21000,33.58100,24.83000,311.2000,0.060000,,,,,,,,,,20,,,,,,,,
57,1718,112.0 107.0,19-4903NS-HY-068-1242-11201070-0026A-3,26,15.21000,33.73000,,24.94900,,,,3,2,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,26.00000,15.21000,15.21000,33.73000,,,0.080000,,,,,,,,,,26,,,,,,,,
57,1719,112.0 107.0,19-4903NS-HY-068-1242-11201070-0030A-7,30,15.18000,33.58200,,24.84100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,15.18000,15.18000,33.58200,24.84000,310.8000,0.090000,,,,,,,,,,30,,,,,,,,
57,1720,112.0 107.0,19-4903NS-HY-068-1242-11201070-0049A-3,49,14.99000,33.68000,,24.95900,,,,3,2,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49.00000,14.99000,14.98000,33.68000,,,0.150000,,,,,,,,,,49,,,,,,,,
57,1721,112.0 107.0,19-4903NS-HY-068-1242-11201070-0050A-7,50,14.98000,33.58600,,24.88900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,14.98000,14.97000,33.58600,24.88000,306.9000,0.150000,,,,,,,,,,50,,,,,,,,
